label,text,cleaned_text
0.0,RT @name: @name bringen keine koalition zustande aber zum erhöhen der bezüge reicht es im schlaf,RT @USER: @USER bringen keine koalition zustande aber zum erhöhen der bezüge reicht es im schlaf
0.0,RT @name: Deutschland erreicht traurigen Rekord bei Dauer der Regierungsbildung http:// via @name,RT @USER: Deutschland erreicht traurigen Rekord bei Dauer der Regierungsbildung URL via @USER
0.0,"RT @name: Der werte Kollege @name @dieLinke sagte, “Mein Grundsatz ist: Ich bin zur AfD so unfreundlich wie es die Geschäftsordnung des Bundestags zulässt.” Die @name sagt, wir werden, wie in allen Landesparlamenten, höfliche Umgangsformen wahren!
http://","RT @USER: Der werte Kollege @USER @USER sagte, “Mein Grundsatz ist: Ich bin zur AfD so unfreundlich wie es die Geschäftsordnung des Bundestags zulässt.” Die @USER sagt, wir werden, wie in allen Landesparlamenten, höfliche Umgangsformen wahren! URL"
0.0,Der 'Der Islam gehört nicht zu Deutschland!' sagen über 90 % aller Befragten in einer TED-Umfrage! Ich schließe mich der Mehrheit an! https://t.co/XX74yNE31d,Der 'Der Islam gehört nicht zu Deutschland!' sagen über 90 % aller Befragten in einer TED-Umfrage! Ich schließe mich der Mehrheit an! URL
0.0,"Dass es so schnell ging und der Täter nicht weiteres Unheil anrichten konnte, ist der als 'rassistisch' verunglimpften Bevölkerung von #Roßlau zu verdanken! https://t.co/Oz8KGxXzuz via @DrDavidBerger #Dessau","Dass es so schnell ging und der Täter nicht weiteres Unheil anrichten konnte, ist der als 'rassistisch' verunglimpften Bevölkerung von #Roßlau zu verdanken! URL via @USER #Dessau"
0.0,Hauptsache mehr GEZ...und dann Lügenpropaganda   ...  frei Haus...kotzkotz🤮🤮🤮    https://t.co/s2r87knh1m,Hauptsache mehr GEZ...und dann Lügenpropaganda ... frei Haus...kotzkotz🤮🤮🤮 URL
0.0,"RT @name: @name Unsere Kinder, unser Stolz, unsere Hoffnung!

Sie werden von Merkel's Gästen angegriffen, um unsere Zukunft zu zerstören.

Merkel hat schon längst zum Angriff auf uns geblasen.","RT @USER: @USER Unsere Kinder, unser Stolz, unsere Hoffnung! Sie werden von Merkel's Gästen angegriffen, um unsere Zukunft zu zerstören. Merkel hat schon längst zum Angriff auf uns geblasen."
0.0,"@news Ja genau. Wir wissen ja alle wie richtig Umfragen liegen. Es gab eine irreversible Entscheidung am 23. Juni 2016 und die gilt und ist bindend.
Das die tagesschau jetzt schon anfängt einzelne Umfragen zu zitieren, die das eigene linksgrüne europhile Agendasetting bestätigen,...","@USER Ja genau. Wir wissen ja alle wie richtig Umfragen liegen. Es gab eine irreversible Entscheidung am 23. Juni 2016 und die gilt und ist bindend. Das die tagesschau jetzt schon anfängt einzelne Umfragen zu zitieren, die das eigene linksgrüne europhile Agendasetting bestätigen,..."
0.0,FREMDSCHÄMEN! Brutale JAGD auf Frauen aber “der Gegner steht rechts”? https://t.co/RK1IXmf6dt,FREMDSCHÄMEN! Brutale JAGD auf Frauen aber “der Gegner steht rechts”? URL
0.0,"RT @name: Eine weitere #Nation beharrt auf #Souveränität, #Identität und #Freiheit statt einer #Diktatur der 'Vereinten Staaten Europas' mit #Migrantenflutung, #Islamterror und #Linksfaschismus. http://","RT @USER: Eine weitere #Nation beharrt auf #Souveränität, #Identität und #Freiheit statt einer #Diktatur der 'Vereinten Staaten Europas' mit #Migrantenflutung, #Islamterror und #Linksfaschismus. URL"
1.0,die guten alten Zeiten👌👌  ein Mohr war eben noch ein Mohr👍👍  warum also was ändern was so lange eben schon normal ist🤔🤔 https://t.co/SBSMwDqXA7,die guten alten Zeiten👌👌 ein Mohr war eben noch ein Mohr👍👍 warum also was ändern was so lange eben schon normal ist🤔🤔 URL
0.0,"RT @name: Eine Bekannte war grad hier, erzählte, dem Enkel ihrer Schwägerin, 14 Jahre alt, wurden auf dem Weg zur Bushaltestelle von hinten die Beine wegtreten. Am Boden liegend wurde er von zwei Ausländern fertig gemacht. Mehr erfahre ich noch.","RT @USER: Eine Bekannte war grad hier, erzählte, dem Enkel ihrer Schwägerin, 14 Jahre alt, wurden auf dem Weg zur Bushaltestelle von hinten die Beine wegtreten. Am Boden liegend wurde er von zwei Ausländern fertig gemacht. Mehr erfahre ich noch."
0.0,"Gute Beobachtungsgabe: In ganz #Deutschland wimmelt es vor uniformierten Neonazis.  Seit 2015 sieht man auch kaum mehr Ausländer, die bis dahin fröhlich in Parks und Innenstädten herumlungerten. https://t.co/Oz7eFifRXo","Gute Beobachtungsgabe: In ganz #Deutschland wimmelt es vor uniformierten Neonazis. Seit 2015 sieht man auch kaum mehr Ausländer, die bis dahin fröhlich in Parks und Innenstädten herumlungerten. URL"
0.0,"@name @name Ich hätte gerne das #multireligiös, und von dem #transfinanziell ein halbes Pfund. Zum Mitmachen bitte.
Aber nicht in Plastik einpacken, weil mir sonst der Arsch platzt.","@USER @USER Ich hätte gerne das #multireligiös, und von dem #transfinanziell ein halbes Pfund. Zum Mitmachen bitte. Aber nicht in Plastik einpacken, weil mir sonst der Arsch platzt."
0.0,RT @name: Ich glaube beides im Verhältnis 60 zu 40 ! http://,RT @USER: Ich glaube beides im Verhältnis 60 zu 40 ! URL
1.0,auf ihre nachricht warten wer kennt nih eure stnadard sie wo schwänze in mund nehmen nach 1 burger king menü sondern richtige lady weisst aber meiste von euh noch zu jung das zu checken kommt mit alter,auf ihre nachricht warten wer kennt nih eure stnadard sie wo schwänze in mund nehmen nach 1 burger king menü sondern richtige lady weisst aber meiste von euh noch zu jung das zu checken kommt mit alter
0.0,RT @name: Saarbrücken. Nach dem Hilferuf von Lehrern der Bruchwiesenschule liegt der SZ ein weiterer Brandbrief vor.„Wir fühlen uns im Stich gelassen“ http:// via @name,RT @USER: Saarbrücken. Nach dem Hilferuf von Lehrern der Bruchwiesenschule liegt der SZ ein weiterer Brandbrief vor.„Wir fühlen uns im Stich gelassen“ URL via @USER
0.0,"""Now I'm confused. Just a two months ago, I've read this Facebook status at a friend of mine: """"30°C, Sonnenschein, die Linden duften, die Bauarbeiter pfeifen einem nach, das Leben ist gut."""" (Translation: """"30°C, sunshine, the limes are smelling good, the construction workers are whistling after me, life is good."""") And she's a quite tough and strong women, age mid-30. Is whistling at women really sexist in general or maybe just a matter of taste?""","""Now I'm confused. Just a two months ago, I've read this Facebook status at a friend of mine: """"30°C, Sonnenschein, die Linden duften, die Bauarbeiter pfeifen einem nach, das Leben ist gut."""" (Translation: """"30°C, sunshine, the limes are smelling good, the construction workers are whistling after me, life is good."""") And she's a quite tough and strong women, age mid-30. Is whistling at women really sexist in general or maybe just a matter of taste?"""
0.0,@Alice_Weidel Es ist unglaublich.  Der öffentlichen Hand ist absolut jedes Feingefühl abhanden gekommen. Und dann wundert man sich dass der Ton rauher wird.,@USER Es ist unglaublich. Der öffentlichen Hand ist absolut jedes Feingefühl abhanden gekommen. Und dann wundert man sich dass der Ton rauher wird.
0.0,RT @name: Wahre Worte.... http://,RT @USER: Wahre Worte.... URL
0.0,"RT @name: @name @name Danke für diese präzisen Fakten. Wir älteren, unsere Kinder, Kindeskinder werden alle früher o. später darunter leiden, dass Merkel diese Versorgungsforderer i Land gelassen hat u. weitere aus Lybien nachholen wird. Jeder in D. ist diesen aggressiven Horden ausgeliefert!!","RT @USER: @USER @USER Danke für diese präzisen Fakten. Wir älteren, unsere Kinder, Kindeskinder werden alle früher o. später darunter leiden, dass Merkel diese Versorgungsforderer i Land gelassen hat u. weitere aus Lybien nachholen wird. Jeder in D. ist diesen aggressiven Horden ausgeliefert!!"
0.0,"@name 🤔1983🤔 - War ich gerade ein Jahr verheiratet.

Kohl wurde Kanzler, löste Schmidt ab.🤔 - Danach irgendwann Schröder, dann ... nah ja..

Leute - ernsthaft: AMTSZEITBEGRENZUNG des Bundeskanzleramtes ist wichtiger denn je.
Die glauben irgendwann ersthaft, alles gehört ihnen.","@USER 🤔1983🤔 - War ich gerade ein Jahr verheiratet. Kohl wurde Kanzler, löste Schmidt ab.🤔 - Danach irgendwann Schröder, dann ... nah ja.. Leute - ernsthaft: AMTSZEITBEGRENZUNG des Bundeskanzleramtes ist wichtiger denn je. Die glauben irgendwann ersthaft, alles gehört ihnen."
0.0,@name Hatte den Tweet überflogen/lesen ohne zu registrieren- Danke für die Stellungnahme,@USER Hatte den Tweet überflogen/lesen ohne zu registrieren- Danke für die Stellungnahme
0.0,"@FHuhnhaeuser @ZDFheute 'Wer die Wahrheit nicht kennt, ist nur ein Dummkopf.  Wer sie aber kennt, und sie #Hetze nennt, ist ein Verbrecher.'    Frei nach Galileo","@USER @USER 'Wer die Wahrheit nicht kennt, ist nur ein Dummkopf. Wer sie aber kennt, und sie #Hetze nennt, ist ein Verbrecher.' Frei nach Galileo"
1.0,"RT @name: Hurensohn:
- wer in Restaurant nicht 2 Personen essen alleine isst
- wer zu dumm zum googlen ist
- wer Zwiebeln in Döner packt
- wer englische Begriffe deutsch ausspricht und meint es sei richtig",RT @USER: Hurensohn: - wer in Restaurant nicht 2 Personen essen alleine isst - wer zu dumm zum googlen ist - wer Zwiebeln in Döner packt - wer englische Begriffe deutsch ausspricht und meint es sei richtig
0.0,"@news Alle Urlaubsregionen haben lustigerweise gemeinsam, dass hier (noch) nicht der Moslemmob die Oberhand hat. Aber das schafft Merkel bestimmt auch noch.","@USER Alle Urlaubsregionen haben lustigerweise gemeinsam, dass hier (noch) nicht der Moslemmob die Oberhand hat. Aber das schafft Merkel bestimmt auch noch."
0.0,"http:// Am 25.09.2001 hielt #Putin seine erste Rede auf  Deutsch. Er reichte seine Hand,auf die immer wieder gespuckt wurde!","URL Am 25.09.2001 hielt #Putin seine erste Rede auf Deutsch. Er reichte seine Hand,auf die immer wieder gespuckt wurde!"
1.0,Vapianos überfallen im schwarzen Audi,Vapianos überfallen im schwarzen Audi
0.0,"""""""um auf rassistische Begriffe im Kinderbuch „Die kleine Hexe“ von Otfried Preussler aufmerksam zu machen, """" Begriffe können nur rassistisch sein, wenn sie rassistisch gemeint und rassistisch verstanden werden. Und wenn dann """"Es ist die Geschichte eines engagierten Vaters, der seiner Tochter ersparen „wollte diese diskriminierenden Worte in ihrem Lieblingsbuch zu lesen und sich unwohl dabei zu fühlen"""" zu lesen ist, dann kommt man nicht umhin festzustellen, dass es um die saubere Gefühlswelt eines Mittelschichtpapas geht. Das hat mit Antirassismus wenig zu tun, aber viel mit Tujahecke vor dem Eigenheim, Abschreibenpetzen bei der Lehrerin und überhaupt dem kleinbürgerlichen Reinlichkeitsbedürfnis. Den Unterschied zwischen Tat und Symbol, den müssen die Mädchen der Mädchenmannschaft noch lernen - aber Ihr geht ja nich dahin wo es weh tun könnte. Und für alles Andersdenkende gibt es die Löschfunktion.""","""""""um auf rassistische Begriffe im Kinderbuch „Die kleine Hexe“ von Otfried Preussler aufmerksam zu machen, """" Begriffe können nur rassistisch sein, wenn sie rassistisch gemeint und rassistisch verstanden werden. Und wenn dann """"Es ist die Geschichte eines engagierten Vaters, der seiner Tochter ersparen „wollte diese diskriminierenden Worte in ihrem Lieblingsbuch zu lesen und sich unwohl dabei zu fühlen"""" zu lesen ist, dann kommt man nicht umhin festzustellen, dass es um die saubere Gefühlswelt eines Mittelschichtpapas geht. Das hat mit Antirassismus wenig zu tun, aber viel mit Tujahecke vor dem Eigenheim, Abschreibenpetzen bei der Lehrerin und überhaupt dem kleinbürgerlichen Reinlichkeitsbedürfnis. Den Unterschied zwischen Tat und Symbol, den müssen die Mädchen der Mädchenmannschaft noch lernen - aber Ihr geht ja nich dahin wo es weh tun könnte. Und für alles Andersdenkende gibt es die Löschfunktion."""
0.0,"RT @name: Landauf, landab ähnliche Klagen....
Das Vertrauen in unseren Rechtsstaat wird Schritt um Schritt ausgehöhlt..... http://","RT @USER: Landauf, landab ähnliche Klagen.... Das Vertrauen in unseren Rechtsstaat wird Schritt um Schritt ausgehöhlt..... URL"
0.0,"@name @name Das frage ich mich auch jeden Tag, aber warum würde Sie am 24.09.17 wiedergewählt? Gab es kein Amtsenthebung Verfahren oder ein Misstrauensvotum gegen Sie eingeleitet?","@USER @USER Das frage ich mich auch jeden Tag, aber warum würde Sie am 24.09.17 wiedergewählt? Gab es kein Amtsenthebung Verfahren oder ein Misstrauensvotum gegen Sie eingeleitet?"
0.0,@Hartes_Geld Die bei den Preussen sehr effektive Bestrafung des Spießrutenlaufens wäre das adequate Mittel Merkels 'Importtätern' westliche Lebensart zu vermitteln.,@USER Die bei den Preussen sehr effektive Bestrafung des Spießrutenlaufens wäre das adequate Mittel Merkels 'Importtätern' westliche Lebensart zu vermitteln.
0.0,"Broke: Buy low, sell high
Woke: Einfach nach Lust und Laune Geld reinballern, ohne den Kurs auch nur anzuschauen, nie verkaufen und wallet verlieren","Broke: Buy low, sell high Woke: Einfach nach Lust und Laune Geld reinballern, ohne den Kurs auch nur anzuschauen, nie verkaufen und wallet verlieren"
1.0,"RT @name: So ist das richtig,. Immer drauf auf die linken #antifa Arschlöcher ....👍👍👍👍👍👍 http://","RT @USER: So ist das richtig,. Immer drauf auf die linken #antifa Arschlöcher ....👍👍👍👍👍👍 URL"
0.0,500 Benachrichtigungen - ich arbeite auch an Wochenende,500 Benachrichtigungen - ich arbeite auch an Wochenende
1.0,@name Und werden unterstützt von der Grünen linksextremen Inzucht 😝😝😝,@USER Und werden unterstützt von der Grünen linksextremen Inzucht 😝😝😝
0.0,Deutschland/Österreich und die #Visegradstaaten könnten ein Bollwerk gegen die #Flüchtlingspolitik der EU sein. Es muss ein Ruck durch die Staaten gehen der die Seuche der Toleranzverwahrlosung wegspült!Wir befinden uns in großer Gefahr! #AfD #FPÖ #FrontNational #TheLastJedi,Deutschland/Österreich und die #Visegradstaaten könnten ein Bollwerk gegen die #Flüchtlingspolitik der EU sein. Es muss ein Ruck durch die Staaten gehen der die Seuche der Toleranzverwahrlosung wegspült!Wir befinden uns in großer Gefahr! #AfD #FPÖ #FrontNational #TheLastJedi
0.0,"Mangelnde Hygiene, Schlechtes Essen und drohende Abschiebung nach Italien. Jetzt reichts! Sagen die dankbaren ""Flüchtlinge"" in #Deggendorf sie wurden ""Enttäuscht, statt benutzt"" und treten jetzt in den SCHUL und Hungerstreik! Ende! Aus! Micky Maus! http://","Mangelnde Hygiene, Schlechtes Essen und drohende Abschiebung nach Italien. Jetzt reichts! Sagen die dankbaren ""Flüchtlinge"" in #Deggendorf sie wurden ""Enttäuscht, statt benutzt"" und treten jetzt in den SCHUL und Hungerstreik! Ende! Aus! Micky Maus! URL"
0.0,"@name Bravo, nur so kapieren die das. Boykottiert alles was unsere Kultur, unser Land und Volk beleidigt oder verändern will.","@USER Bravo, nur so kapieren die das. Boykottiert alles was unsere Kultur, unser Land und Volk beleidigt oder verändern will."
0.0,"RT @name: ""Während die sexuellen Verfehlungen von Filmmagnaten von vor 30 bis 40 Jahren bei den Gefestigten einen großen metoo-Aufschrei auslösen, bleiben diese Fälle sexueller Gewalt reichlich unerwähnt..."" http://","RT @USER: ""Während die sexuellen Verfehlungen von Filmmagnaten von vor 30 bis 40 Jahren bei den Gefestigten einen großen metoo-Aufschrei auslösen, bleiben diese Fälle sexueller Gewalt reichlich unerwähnt..."" URL"
0.0,"@name @name Siehste, mein Junge nu ist der Punkt da, an dem ich nur wieder mal den Kopf schütteln muß.
Welche Kultur.
Iss klar.

Das wars an Diskussion für mich, bleibt Ihr mal in Euren grünen Kreisen und fühlt Euch wohl.
Ihr seit so toll.
Leb wohl.","@USER @USER Siehste, mein Junge nu ist der Punkt da, an dem ich nur wieder mal den Kopf schütteln muß. Welche Kultur. Iss klar. Das wars an Diskussion für mich, bleibt Ihr mal in Euren grünen Kreisen und fühlt Euch wohl. Ihr seit so toll. Leb wohl."
0.0,Kein Mahnmal ist illegal! http://,Kein Mahnmal ist illegal! URL
0.0,Das ist ja wirklich nett! Dann sollten wir mal beim nächsten 'Rettungsschirm' länger nachdenken und vorhandene Schulden zeitnah einfordern! https://t.co/6aPRCykYYC,Das ist ja wirklich nett! Dann sollten wir mal beim nächsten 'Rettungsschirm' länger nachdenken und vorhandene Schulden zeitnah einfordern! URL
0.0,"@name @name @name Und #zdfinfo heute so: das menschliche Genom am Beispiel Neandertaler und Mongolen muss sich mischen, genetische Mutationen ermöglichen Verzehr v Milch u Getreide. Isolation a. B. Gomera lassen Bewohner aussterben. Erziehungs TV eben","@USER @USER @USER Und #zdfinfo heute so: das menschliche Genom am Beispiel Neandertaler und Mongolen muss sich mischen, genetische Mutationen ermöglichen Verzehr v Milch u Getreide. Isolation a. B. Gomera lassen Bewohner aussterben. Erziehungs TV eben"
0.0,@name er macht zu wenig videos,@USER er macht zu wenig videos
0.0,"@name Ja, denn es gibt immer jemanden Konkreten, der beurteilt. Und der kann auch den schönsten Beweis und den eindeutigsten Fakt verweigern, verleugnen, bestreiten, nicht akzeptieren...","@USER Ja, denn es gibt immer jemanden Konkreten, der beurteilt. Und der kann auch den schönsten Beweis und den eindeutigsten Fakt verweigern, verleugnen, bestreiten, nicht akzeptieren..."
0.0,@FinjaFinte Diese 12 Frsuen... sind das „Flüchtlingshelferinnen“?,@USER Diese 12 Frsuen... sind das „Flüchtlingshelferinnen“?
0.0,"@name Klasse, ich auch nicht","@USER Klasse, ich auch nicht"
0.0,"Die Durchschnittstemperatur auf dem #Mars sei seit den 70er Jahren um etwa 0,65 Grad angestiegen, also genauso wie auf der Erde⚠️    Nach der Logik der #grünen #Klimasekte müsste wir auf dem Mars also einen menschgemachten #KlimaWandel Haben 😁    #NoGrüne  https://t.co/4StCqlEW98","Die Durchschnittstemperatur auf dem #Mars sei seit den 70er Jahren um etwa 0,65 Grad angestiegen, also genauso wie auf der Erde⚠️ Nach der Logik der #grünen #Klimasekte müsste wir auf dem Mars also einen menschgemachten #KlimaWandel Haben 😁 #NoGrüne URL"
0.0,Grenzenlose Dummheit .....Intelligenz kannst halt nicht kaufen !  es muss für Hermine sehr schwer sein durch das leben zu gehen! mit so tollem Aussehen...😂 igitt  darum meldet man sich dann über das Internet wo man nur einen kleinen teil der Speckfresse sieht 👍✌️uhhh nicht melden https://t.co/ZuVOFX74sw,Grenzenlose Dummheit .....Intelligenz kannst halt nicht kaufen ! es muss für Hermine sehr schwer sein durch das leben zu gehen! mit so tollem Aussehen...😂 igitt darum meldet man sich dann über das Internet wo man nur einen kleinen teil der Speckfresse sieht 👍✌️uhhh nicht melden URL
0.0,"@name @name Ich weiß Bescheid, dass einzige was im Focus heutzutage noch lesbar und auch der Realität entspricht, ist am Ende des Maganzins Helmut Markwort ""Tagebuch""","@USER @USER Ich weiß Bescheid, dass einzige was im Focus heutzutage noch lesbar und auch der Realität entspricht, ist am Ende des Maganzins Helmut Markwort ""Tagebuch"""
0.0,wieso ist mein gesicht so taub hahahh  weist ich chill fantasiere meine zukunf t ich kann gut zeichnen habe nie gelernt glaube verwandte war davinci sein vater iich haue fresstyle rau s gib mir bild ich zeichne ab,wieso ist mein gesicht so taub hahahh weist ich chill fantasiere meine zukunf t ich kann gut zeichnen habe nie gelernt glaube verwandte war davinci sein vater iich haue fresstyle rau s gib mir bild ich zeichne ab
1.0,"""Das schöne ist ja, dass man sich auf die grenzenlose Doofheit der Genderfaschisten verlassen kann. Nazis sind halt dumm wie Brot. Hat ja schon Deprischnulf in seinem Kindergedicht erkannt. Und so ist diese """"Troll""""seite das klassische Eigentor. @Psychosenweib: So wird das nichts. Schreibt euch einfach selbst die passenden Trollkommentare. Die dort geposteten sind - auch wenn ihr die besten natürlich nirgens freischaltet - immer noch zu argumentativ. Also schreibt einfach selbst die Trollkommentare. Ist doch gar kein grosser Schritt mehr von Zensur und Löschen zum blossen Erfinden. Denke doch einfach ein euer Faschovorbild Hitler: Der hat auch einfach den Reichstag angekokelt, um gegen seine politischen Gegner zu bekämpfen.""","""Das schöne ist ja, dass man sich auf die grenzenlose Doofheit der Genderfaschisten verlassen kann. Nazis sind halt dumm wie Brot. Hat ja schon Deprischnulf in seinem Kindergedicht erkannt. Und so ist diese """"Troll""""seite das klassische Eigentor. @USER: So wird das nichts. Schreibt euch einfach selbst die passenden Trollkommentare. Die dort geposteten sind - auch wenn ihr die besten natürlich nirgens freischaltet - immer noch zu argumentativ. Also schreibt einfach selbst die Trollkommentare. Ist doch gar kein grosser Schritt mehr von Zensur und Löschen zum blossen Erfinden. Denke doch einfach ein euer Faschovorbild Hitler: Der hat auch einfach den Reichstag angekokelt, um gegen seine politischen Gegner zu bekämpfen."""
0.0,"RT @name: Syrer greifen Deutsche am Weihnachtsmarkt in #Saarbrücken an: Mit Schlagstock, Sichelmesser, Wurfmesser und Kettenpeitsche!
http://","RT @USER: Syrer greifen Deutsche am Weihnachtsmarkt in #Saarbrücken an: Mit Schlagstock, Sichelmesser, Wurfmesser und Kettenpeitsche! URL"
0.0,hans mit weiße profilbild ist snowden sein vater einfac ganze twitter konzern ausgetrickst,hans mit weiße profilbild ist snowden sein vater einfac ganze twitter konzern ausgetrickst
0.0,"Da fällt mir ein, ich brauche frisches Waffenöl...😂😂😂 https://t.co/hTYUUoO4oF","Da fällt mir ein, ich brauche frisches Waffenöl...😂😂😂 URL"
2.0,"Psychosenweib, mach Deinen hässlichen Kopp dicht. Genderwahn-PR ist nur.......PR. Frauen verdienen weniger Geld bei gleicher Leistung/Arbeit, Frauen kriegen ständig auf's Maul von Männern, Frauen werden an den Herd gezwungen, Frauen werden ständig vergewaltigt, jeder Mann ist ein potentieller Täter, usw. Diese ganze faschistoide Lügen-PR glaubt kein Mensch mehr, der denken kann. Wach endlich auf und komm in der modernen Zeit an. Die stand nämlich nicht still seit den 60er/70ern. Das einzige, was stillstand, bist Du und Deine FemifaschokumpelINNEN.","Psychosenweib, mach Deinen hässlichen Kopp dicht. Genderwahn-PR ist nur.......PR. Frauen verdienen weniger Geld bei gleicher Leistung/Arbeit, Frauen kriegen ständig auf's Maul von Männern, Frauen werden an den Herd gezwungen, Frauen werden ständig vergewaltigt, jeder Mann ist ein potentieller Täter, usw. Diese ganze faschistoide Lügen-PR glaubt kein Mensch mehr, der denken kann. Wach endlich auf und komm in der modernen Zeit an. Die stand nämlich nicht still seit den 60er/70ern. Das einzige, was stillstand, bist Du und Deine FemifaschokumpelINNEN."
0.0,@Hartes_Geld fastenzeit rum jetzt kann man wieder zuschlagen 😋,@USER fastenzeit rum jetzt kann man wieder zuschlagen 😋
0.0,"Wer gedenkt der vielen Toten, die durch Migrantengewalt ums Leben gekommen sind? https://t.co/EmvZPbFP9L","Wer gedenkt der vielen Toten, die durch Migrantengewalt ums Leben gekommen sind? URL"
0.0,@name @name Der Zentralrat der Pollerhersteller kann dieser negativen Meinung nichts abgewinnen.,@USER @USER Der Zentralrat der Pollerhersteller kann dieser negativen Meinung nichts abgewinnen.
0.0,"RT @name: Sollte jemand irgendwo zu Grenzen kommen, machen  wir sie schnell auf und lassen jeden rein. http://","RT @USER: Sollte jemand irgendwo zu Grenzen kommen, machen wir sie schnell auf und lassen jeden rein. URL"
0.0,"Ich verstehe nicht so recht, was hier passiert... ""Fötus""? http://","Ich verstehe nicht so recht, was hier passiert... ""Fötus""? URL"
0.0,Polizei fahndet mit Fotos nach G-20 Gewalttätern http://,Polizei fahndet mit Fotos nach G-20 Gewalttätern URL
0.0,"@BlondJedi @FritzFizz @annewill Tja, selbst wenn Menschen mit der gleichen sexuellen Ausrichtung wie Frau Will Opfer schwerster Straftaten werden, aber so eine Meldung nicht in die eigene politische Ideologie passt, dann schweigt man aus angeblicher 'political correctness'. Ich nenne das Realitätsverweigerung.","@USER @USER @USER Tja, selbst wenn Menschen mit der gleichen sexuellen Ausrichtung wie Frau Will Opfer schwerster Straftaten werden, aber so eine Meldung nicht in die eigene politische Ideologie passt, dann schweigt man aus angeblicher 'political correctness'. Ich nenne das Realitätsverweigerung."
1.0,"Ein friedliches Miteinander wird nur solange praktiziert, wie #Muslime in der Minderheit sind! Die Mehrheitsverhältnisse ändern sich aber täglich! #Christen werden weltweit verfolgt! Der politische #Islam widerspricht allen christlichen Werten und gehört nicht zu #Deutschland! https://t.co/M7MKwJOW6D","Ein friedliches Miteinander wird nur solange praktiziert, wie #Muslime in der Minderheit sind! Die Mehrheitsverhältnisse ändern sich aber täglich! #Christen werden weltweit verfolgt! Der politische #Islam widerspricht allen christlichen Werten und gehört nicht zu #Deutschland! URL"
0.0,"""Man man man... man kann sich in so eine Story auch echt reinsteigern :D Hat jemand von euch mal den Film KIDS gesehen? DAS ist verstörend. Dagegen sind diese Billo-Drama-Foto-Stories lachhaft. Aber beide - Film und Story - haben eines gemeinsam: sie regen unsere Jugendlichen zum Nachdenken an. Hat ja auch bei euch geklappt ;) Und genau das ist das tolle an diesen Stories! Die Kids lesen sie, denken sich """"scheisse, ich will auf keinen Fall, dass mir das passiert"""" und fertig ist der Lack. Von einer Vergewaltigung, geschweige denn einer Lobpreisung dieser kann ich in der Story nix erkennen. Sorry, klingt total dumm, aber die Frau wird nach 3 Bier nicht so voll gewesen sein, dass sie nicht hätte """"nein"""" sagen können - unterstell ich jetzt einfach mal. Bei einigen Posts über mir bekommt man wirklich den Eindruck, dass die Autoren völlig weltfremd sind.""","""Man man man... man kann sich in so eine Story auch echt reinsteigern :D Hat jemand von euch mal den Film KIDS gesehen? DAS ist verstörend. Dagegen sind diese Billo-Drama-Foto-Stories lachhaft. Aber beide - Film und Story - haben eines gemeinsam: sie regen unsere Jugendlichen zum Nachdenken an. Hat ja auch bei euch geklappt ;) Und genau das ist das tolle an diesen Stories! Die Kids lesen sie, denken sich """"scheisse, ich will auf keinen Fall, dass mir das passiert"""" und fertig ist der Lack. Von einer Vergewaltigung, geschweige denn einer Lobpreisung dieser kann ich in der Story nix erkennen. Sorry, klingt total dumm, aber die Frau wird nach 3 Bier nicht so voll gewesen sein, dass sie nicht hätte """"nein"""" sagen können - unterstell ich jetzt einfach mal. Bei einigen Posts über mir bekommt man wirklich den Eindruck, dass die Autoren völlig weltfremd sind."""
0.0,Umrüsten oder laufen: Behörden legen erste VW-Diesel still http:// via @name,Umrüsten oder laufen: Behörden legen erste VW-Diesel still URL via @USER
0.0,RT @name: Fahrkartenkontrolleurin gesteinigt: Asylbewerber zweimal am selben Tag festgenommen und wieder auf freien Fuß... http://,RT @USER: Fahrkartenkontrolleurin gesteinigt: Asylbewerber zweimal am selben Tag festgenommen und wieder auf freien Fuß... URL
0.0,DEUTSCHLAND BRAUCHT ZUWANDERUNG😂😂😂😂  was ja bis jetzt gekommen ist sind ja nur Freunde und Bekannte die wollen ja alle auch nur Studieren--also nix Hände schmutzig machen💩  dann her mit der nächsten Welle aus der Wüste die gut Teppiche ficken ehmm sorry flicken können👌👌 https://t.co/d4WoZI3TEo,DEUTSCHLAND BRAUCHT ZUWANDERUNG😂😂😂😂 was ja bis jetzt gekommen ist sind ja nur Freunde und Bekannte die wollen ja alle auch nur Studieren--also nix Hände schmutzig machen💩 dann her mit der nächsten Welle aus der Wüste die gut Teppiche ficken ehmm sorry flicken können👌👌 URL
0.0,@name habe gerade gegooglet hahahahah vullah blamage für mich er war ja reiche mensh aber behindert in kopf is immer so,@USER habe gerade gegooglet hahahahah vullah blamage für mich er war ja reiche mensh aber behindert in kopf is immer so
0.0,@name nix anderes vom deutschen erwartet👍👍,@USER nix anderes vom deutschen erwartet👍👍
0.0,Achso doch klar. Weil Kolja Bonke ja auch gegen Islamisierung und Masseneinwanderung getwittert hat :D,Achso doch klar. Weil Kolja Bonke ja auch gegen Islamisierung und Masseneinwanderung getwittert hat :D
0.0,@name gute mensh wo die lügen der juden durchschaut hat,@USER gute mensh wo die lügen der juden durchschaut hat
0.0,"RT @name: Unglaublich! Und von so etwas lassen die sich berieseln?

Meine Güte. http://",RT @USER: Unglaublich! Und von so etwas lassen die sich berieseln? Meine Güte. URL
